purchase_date,total_sales_forecast,total_sales_lower_bound,total_sales_upper_bound,trend_component,weekly,sum_seasonal_components
2018-11-05,29417.717502446372,19044.418458682918,40745.44143697353,26271.927607874426,3145.7898945719476,3145.7898945719476
2018-11-06,28830.782197120883,17363.995888711357,39881.24966557932,26248.641016561538,2582.1411805593466,2582.1411805593466
2018-11-07,27976.357936815453,17646.25973064321,38985.341558612155,26225.354425248643,1751.0035115668115,1751.0035115668115
2018-11-08,27136.403842856125,16597.24975556682,37314.70933323296,26202.06783393575,934.3360089203748,934.3360089203748
2018-11-09,26462.645237020726,15553.908070405074,37636.187212025376,26178.78124262286,283.8639943978671,283.8639943978671
2018-11-10,21377.540614499005,10440.969093626944,32069.01386895573,26155.494651309968,-4777.954036810961,-4777.954036810961
2018-11-11,22213.027506780785,11519.121189578875,33262.8500734618,26132.20805999707,-3919.1805532162834,-3919.1805532162834
2018-11-12,29254.711363254468,18613.68316340245,39887.362726277206,26108.921468684177,3145.7898945702914,3145.7898945702914
2018-11-13,28667.776057929786,17787.30103683376,39550.59700481682,26085.63487737128,2582.1411805585058,2582.1411805585058
2018-11-14,27813.351797624156,17299.404460704678,38816.14804420983,26062.348286058394,1751.003511565764,1751.003511565764
2018-11-15,26973.39770366363,16492.0969314003,38279.889863229524,26039.0616947455,934.3360089181338,934.3360089181338
2018-11-16,26299.639097831314,15949.833471988575,36320.79956772389,26015.775103432607,283.8639943987082,283.8639943987082
2018-11-17,21214.534475314085,10753.28252442603,30986.21495591655,25992.488512119715,-4777.9540368056305,-4777.9540368056305
2018-11-18,22050.021367598412,11400.026398668064,31770.98323101961,25969.201920806823,-3919.180553208412,-3919.180553208412
2018-11-19,29091.70522406492,18234.404011824794,39904.85906832392,25945.91532949393,3145.789894570988,3145.789894570988
2018-11-20,28504.769918741156,17874.810145656935,38494.00987259099,25922.628738181036,2582.1411805601215,2582.1411805601215
2018-11-21,27650.345658434286,17508.301073693234,38539.59751696966,25899.342146868144,1751.0035115661399,1751.0035115661399
2018-11-22,26810.39156447685,15270.804800700958,37133.16203340399,25876.055555555253,934.336008921597,934.336008921597
2018-11-23,26136.632958640253,15464.204195387605,36791.16361764042,25852.76896424236,283.86399439789363,283.86399439789363
2018-11-24,21051.528336122836,11207.34711063218,31886.952281969778,25829.48237292947,-4777.954036806633,-4777.954036806633
2018-11-25,21887.01522841096,11751.82344978349,32167.941217723146,25806.19578161657,-3919.1805532056082,-3919.1805532056082
2018-11-26,28928.699084875363,18823.041362534892,39753.359295889524,25782.90919030368,3145.789894571684,3145.789894571684
2018-11-27,28341.76377955475,18173.03818177361,38915.83787457245,25759.622598990787,2582.141180563962,2582.141180563962
2018-11-28,27487.339519244975,17099.897862313745,37492.771134182265,25736.33600767789,1751.003511567085,1751.003511567085
2018-11-29,26647.385425284356,16273.087116715089,36353.15526523116,25713.049416365,934.3360089193562,934.3360089193562
2018-11-30,25973.62681945439,16265.56586753964,36316.649185734364,25689.76282505211,283.86399440228513,283.86399440228513
2018-12-01,20888.522196931583,9922.184875317389,31285.712356839755,25666.476233739217,-4777.954036807634,-4777.954036807634
2018-12-02,21724.009089228588,10782.457738327565,32393.7152806597,25643.189642426325,-3919.1805531977375,-3919.1805531977375
2018-12-03,28765.69294568346,17745.634645045768,39148.25005803274,25619.90305111343,3145.789894570028,3145.789894570028
2018-12-04,28178.757640361437,17791.33089178556,38952.425111000455,25596.616459800538,2582.141180560897,2582.141180560897
2018-12-05,27324.333380053682,16720.881663277152,38186.2825408364,25573.329868487646,1751.0035115660369,1751.0035115660369
2018-12-06,26484.379286095544,15858.690443771862,37357.58722400239,25550.043277174747,934.3360089207947,934.3360089207947
2018-12-07,25810.620680259777,15758.187132396331,37010.42997719521,25526.756685861856,283.86399439792,283.86399439792
2018-12-08,20725.516057740962,10042.114929239115,32468.806780711046,25503.470094548968,-4777.954036808005,-4777.954036808005
2018-12-09,21561.00295003024,10910.665736841978,31867.152153719613,25480.183503236072,-3919.1805532058315,-3919.1805532058315
2018-12-10,28602.686806493904,17644.75658691082,38514.88353998986,25456.89691192318,3145.789894570724,3145.789894570724
2018-12-11,28015.751501170344,16826.024657564514,38513.73765812413,25433.61032061029,2582.1411805600555,2582.1411805600555
2018-12-12,27161.32724086238,16661.280759436533,37112.95365403776,25410.323729297394,1751.0035115649885,1751.0035115649885
2018-12-13,26321.373146903057,16906.48664026736,37038.21249279916,25387.037137984502,934.3360089185537,934.3360089185537
2018-12-14,25647.61454107913,14333.585047571636,36148.97785494273,25363.75054667161,283.8639944075175,283.8639944075175
2018-12-15,20562.50991855541,10236.947548816732,31946.553654501888,25340.463955358715,-4777.954036803306,-4777.954036803306
2018-12-16,21397.9968108428,11035.482077585926,31543.33177848639,25317.177364045827,-3919.180553203027,-3919.180553203027
2018-12-17,28439.680667302004,17657.607505846925,38689.99494139302,25293.890772732935,3145.7898945690677,3145.7898945690677
2018-12-18,27852.745361978137,17219.90014887516,38527.91636896061,25270.604181420036,2582.141180558102,2582.141180558102
2018-12-19,26998.321101674504,16716.346727424185,37342.50993850234,25247.317590107144,1751.0035115673588,1751.0035115673588
2018-12-20,26158.36700771259,16067.54315133665,37619.52609915035,25224.030998794253,934.3360089183375,934.3360089183375
2018-12-21,25484.608401889716,14397.30505421706,35637.61260644073,25200.744407481357,283.8639944083584,283.8639944083584
2018-12-22,20399.503779358456,10404.418124303542,31036.055944859043,25177.457816168466,-4777.954036810009,-4777.954036810009
2018-12-23,21234.990671655352,10672.979733889615,31676.88912263278,25154.171224855574,-3919.1805532002236,-3919.1805532002236
2018-12-24,28276.674528103234,17733.602959345288,38888.88673489981,25130.884633542682,3145.789894560552,3145.789894560552
2018-12-25,27689.739222791733,16816.568144651617,37366.141917394074,25107.59804222979,2582.1411805619437,2582.1411805619437
2018-12-26,26835.31496248178,15145.37329709288,38223.28897131221,25084.311450916895,1751.0035115648852,1751.0035115648852
2018-12-27,25995.36086852378,15371.708444766931,36680.16576223433,25061.024859604004,934.3360089197762,934.3360089197762
2018-12-28,25321.6022626899,14600.153814120982,35982.16465019554,25037.738268291112,283.86399439878795,283.86399439878795
2018-12-29,20236.497640167203,9238.47449648826,30805.431528753164,25014.451676978213,-4777.95403681101,-4777.95403681101
2018-12-30,21071.984532462073,9779.081830377383,31987.19585065055,24991.16508566532,-3919.18055320325,-3919.18055320325
2018-12-31,28113.668388917107,17524.87108025905,38790.33298480643,24967.87849435243,3145.7898945646784,3145.7898945646784
2019-01-01,27526.73308360064,16883.39375008727,37034.05415418968,24944.591903039538,2582.1411805611015,2582.1411805611015
2019-01-02,26672.308823291907,15819.379362607728,36889.90077970168,24921.305311726646,1751.0035115652618,1751.0035115652618
2019-01-03,25832.354729336992,15884.925501752708,35948.118835070665,24898.018720413755,934.3360089232392,934.3360089232392
2019-01-04,25158.596123509244,14830.610700145044,35001.994593876,24874.73212910086,283.86399440838494,283.86399440838494
2019-01-05,20073.49150097659,9383.78850375718,30134.52288526575,24851.445537787968,-4777.954036811379,-4777.954036811379
2019-01-06,20908.978393269565,10195.17044249411,31206.003505066605,24828.158946475076,-3919.1805532055128,-3919.1805532055128
2019-01-07,27950.662249730984,17156.44406889668,38839.23847366741,24804.87235516218,3145.789894568804,3145.789894568804
2019-01-08,27363.726944407324,17008.97435213232,38376.80341365587,24781.58576384929,2582.1411805580365,2582.1411805580365
2019-01-09,26509.302684100614,16163.615953155371,36643.33621299868,24758.2991725364,1751.003511564213,1751.003511564213
2019-01-10,25669.348590142847,14989.507229462657,37429.19295535368,24735.012581223506,934.3360089193428,934.3360089193428
2019-01-11,24995.589984314633,13879.621760771406,35727.39896493522,24711.725989910614,283.86399440402033,283.86399440402033
2019-01-12,19910.485361779636,9190.62428800818,30690.36372344989,24688.43939859772,-4777.954036818083,-4777.954036818083
2019-01-13,20745.972254076285,10300.617918902662,31308.393417321866,24665.152807284823,-3919.1805532085395,-3919.1805532085395
2019-01-14,27787.65611054486,17498.678669786234,39174.15709403984,24641.86621597193,3145.78989457293,3145.78989457293
2019-01-15,27200.720805220913,16885.62638653248,37795.73098377435,24618.579624659036,2582.1411805618777,2582.1411805618777
2019-01-16,26346.29654491273,15663.309253804207,36620.665093211195,24595.293033346145,1751.0035115665837,1751.0035115665837
2019-01-17,25506.34245095404,14600.714933630656,36398.1766053967,24572.006442033256,934.3360089207816,934.3360089207816
2019-01-18,24832.583845120018,13952.913354616207,36044.5107524,24548.71985072036,283.8639943996554,283.8639943996554
2019-01-19,19747.479222594084,8876.345139601586,29980.457910485926,24525.43325940747,-4777.954036813384,-4777.954036813384
2019-01-20,20582.966114872877,9549.437919739337,31194.127009119402,24502.146668094578,-3919.1805532216995,-3919.1805532216995
2019-01-21,27624.649971346098,17964.202105744043,38057.53689871469,24478.860076781682,3145.789894564415,3145.789894564415
2019-01-22,27037.714666028714,16680.722958115904,38212.51737915059,24455.57348546879,2582.1411805599237,2582.1411805599237
2019-01-23,26183.290405722855,16013.1971597241,36945.14498461685,24432.286894155895,1751.0035115669596,1751.0035115669596
2019-01-24,25343.33631176154,14671.05475056342,36209.501528275425,24409.000302843,934.3360089185409,934.3360089185409
2019-01-25,24669.577705925403,15420.308262733988,35760.52250082736,24385.713711530112,283.8639943952905,283.8639943952905
2019-01-26,19584.473083403467,8593.794308239989,30015.25817979959,24362.42712021722,-4777.954036813754,-4777.954036813754
2019-01-27,20419.959975690497,9519.516674706447,31429.127206088142,24339.140528904325,-3919.1805532138287,-3919.1805532138287
2019-01-28,27461.643832159974,16652.995591470735,39526.1469143792,24315.853937591433,3145.78989456854,3145.78989456854
2019-01-29,26874.70852683651,15725.055483970033,37321.519543499584,24292.56734627854,2582.1411805579705,2582.1411805579705
2019-01-30,26020.284266530703,15453.76267662094,36915.261158885834,24269.280754965646,1751.0035115650567,1751.0035115650567
2019-01-31,25180.33017257476,15405.976510968481,36314.86023961804,24245.994163652755,934.3360089220039,934.3360089220039
2019-02-01,24506.57156674475,14360.632486140123,34586.89924370494,24222.707572339863,283.8639944048878,283.8639944048878
2019-02-02,19421.466944212214,8387.92822994348,29911.812671695036,24199.42098102697,-4777.954036814757,-4777.954036814757
2019-02-03,20256.953836503053,9497.284219528034,30633.97376529901,24176.13438971408,-3919.1805532110247,-3919.1805532110247
2019-02-04,27298.637692970417,16390.869298640613,37489.15283670372,24152.84779840118,3145.789894569237,3145.789894569237
2019-02-05,26711.702387644305,15503.780393810046,38587.900573573716,24129.56120708829,2582.141180556017,2582.141180556017
2019-02-06,25857.2781273414,15305.770866576093,36314.789591545756,24106.274615775397,1751.0035115660019,1751.0035115660019
2019-02-07,25017.324033382265,14624.021122880256,35244.32338783933,24082.988024462502,934.3360089197629,934.3360089197629
2019-02-08,24343.565427550133,13608.296777736208,35439.5092198864,24059.70143314961,283.8639944005229,283.8639944005229
2019-02-09,19258.46080502096,8621.091357873906,29532.87636553414,24036.41484183672,-4777.954036815758,-4777.954036815758
2019-02-10,20093.947697315605,8790.271542486646,30544.361835185457,24013.128250523827,-3919.180553208221,-3919.180553208221
2019-02-11,27135.631553778516,16201.861761507134,37855.34329748758,23989.841659210935,3145.789894567581,3145.789894567581
2019-02-12,26548.6962484579,15345.225098839808,36648.4337657498,23966.555067898043,2582.1411805598577,2582.1411805598577
2019-02-13,25694.271988151526,14385.304260557312,36570.55340516642,23943.268476585148,1751.0035115663786,1751.0035115663786
2019-02-14,24854.31789419346,13335.962144472827,35654.894719073345,23919.981885272256,934.3360089212019,934.3360089212019
2019-02-15,24180.559288360728,13605.845324575612,34918.63143594483,23896.695293959365,283.86399440136404,283.86399440136404
2019-02-16,19095.45466584237,8578.161141777446,30114.36129786756,23873.408702646466,-4777.954036804096,-4777.954036804096
2019-02-17,19930.941558117258,9312.167135849726,30638.123274933187,23850.122111333574,-3919.180553216315,-3919.180553216315
2019-02-18,26972.62541458896,16118.569404461487,37593.273382446074,23826.835520020686,3145.7898945682773,3145.7898945682773
2019-02-19,26385.690109265695,15573.117166348937,37602.38548415455,23803.54892870779,2582.141180557903,2582.141180557903
2019-02-20,25531.265848961655,14592.96479640442,36202.750879944026,23780.2623373949,1751.0035115667547,1751.0035115667547
2019-02-21,24691.311755004648,14329.307102530092,33875.601263004486,23756.975746082007,934.3360089226404,934.3360089226404
2019-02-22,24017.55314916966,13372.333623641922,34559.51674659159,23733.689154769112,283.8639944005495,283.8639944005495
2019-02-23,18932.448526651122,7924.784229272393,29668.961528945798,23710.40256345622,-4777.954036805098,-4777.954036805098
2019-02-24,19767.935418934885,7819.905369106259,29038.247493691648,23687.11597214333,-3919.1805532084436,-3919.1805532084436
2019-02-25,26809.619275402838,15758.871878745773,37966.632146328186,23663.829380830433,3145.789894572403,3145.789894572403
2019-02-26,26222.68397007461,16488.69097838312,36441.57966607295,23640.542789517545,2582.1411805570633,2582.1411805570633
2019-02-27,25368.25970977235,15567.095506323825,36326.46642517336,23617.25619820465,1751.0035115676997,1751.0035115676997
2019-02-28,24528.30561581418,14231.04543228405,34981.002576150415,23593.96960689176,934.3360089224238,934.3360089224238
2019-03-01,23854.547009980255,13377.543830100538,34356.96472624965,23570.683015578863,283.86399440139087,283.86399440139087
2019-03-02,18769.44238745987,8550.887065411154,29977.604175671608,23547.396424265968,-4777.954036806099,-4777.954036806099
2019-03-03,19604.929279752505,8990.802819060445,30909.633220092688,23524.109832953076,-3919.180553200573,-3919.180553200573
2019-03-04,26646.613136216714,15830.495204729728,37400.24395933846,23500.823241640184,3145.789894576529,3145.789894576529
2019-03-05,26059.677830889537,15107.917175362029,36599.64854080184,23477.53665032729,2582.141180562249,2582.141180562249
2019-03-06,25205.25357058105,14580.08840992889,35722.7954836903,23454.2500590144,1751.0035115666517,1751.0035115666517
2019-03-07,24365.29947662169,13877.425996313228,35058.75282529946,23430.96346770151,934.3360089201831,934.3360089201831
2019-03-08,23691.54087078564,13633.952291577098,34386.523310767625,23407.676876388614,283.8639943970257,283.8639943970257
2019-03-09,18606.436248262922,7846.954209621194,29613.237828203324,23384.390285075722,-4777.954036812802,-4777.954036812802
2019-03-10,19441.923140554165,8578.362308347463,29611.020616346206,23361.10369376283,-3919.1805532086664,-3919.1805532086664
2019-03-11,26483.60699702138,16347.853165728251,37547.367489700286,23337.817102449935,3145.789894571443,3145.789894571443
2019-03-12,25896.67169169845,15015.118885033584,36487.13386537841,23314.530511137044,2582.1411805614075,2582.1411805614075
2019-03-13,25042.24743138975,14967.292402749208,35665.64770755073,23291.243919824148,1751.0035115656028,1751.0035115656028
2019-03-14,24202.293337429197,13587.82451929638,34527.34772602683,23267.957328511256,934.3360089179422,934.3360089179422
2019-03-15,23528.53473160854,12502.3234238515,34746.53538505147,23244.670737198365,283.8639944101736,283.8639944101736
2019-03-16,18443.430109083696,7778.112022332025,29105.284301108983,23221.38414588547,-4777.9540368017715,-4777.9540368017715
2019-03-17,19278.917001366717,8766.999920779968,29755.097834302745,23198.097554572578,-3919.1805532058625,-3919.1805532058625
2019-03-18,26320.600857831825,16205.054644678734,36035.56299920608,23174.810963259686,3145.78989457214,3145.78989457214
2019-03-19,25733.665552506245,14477.030447930318,36667.55216897257,23151.52437194679,2582.141180559454,2582.141180559454
2019-03-20,24879.241292199877,14180.802455105451,35929.76588877439,23128.2377806339,1751.0035115659787,1751.0035115659787
2019-03-21,24039.287198238733,13335.25197887032,34587.832309073914,23104.951189321007,934.3360089177255,934.3360089177255
2019-03-22,23365.528592413924,13325.706098770073,34696.447132579066,23081.664598008116,283.8639944058084,283.8639944058084
2019-03-23,18280.423969886753,7739.60893428463,29212.437341749945,23058.378006695224,-4777.954036808473,-4777.954036808473
2019-03-24,19115.910862179273,8076.469724105194,29714.91021586538,23035.091415382332,-3919.1805532030585,-3919.1805532030585
2019-03-25,26157.59471864227,15025.118275478999,36152.92137412202,23011.804824069433,3145.789894572836,3145.789894572836
2019-03-26,25570.659413319838,14766.792661865631,37537.085455014334,22988.51823275654,2582.141180563295,2582.141180563295
2019-03-27,24716.23515300915,14525.700701416312,34634.75962282519,22965.23164144365,1751.0035115654998,1751.0035115654998
2019-03-28,23876.281059049918,13053.480050619384,34220.73940251778,22941.945050130755,934.3360089191643,934.3360089191643
2019-03-29,23202.522453219306,12502.428930492939,34117.791608499254,22918.658458817863,283.86399440144373,283.86399440144373
2019-03-30,18117.4178306955,7122.104367701111,28941.206836341138,22895.371867504975,-4777.954036809475,-4777.954036809475
2019-03-31,18952.904722996893,7813.820107427859,30066.870108770807,22872.08527619208,-3919.180553195187,-3919.180553195187
2019-04-01,25994.588579441155,16035.063446306873,37305.098943213845,22848.798684879188,3145.789894561968,3145.789894561968
2019-04-02,25407.65327412764,14703.935134645224,37072.977542548375,22825.512093566296,2582.1411805613416,2582.1411805613416
2019-04-03,24553.229013819277,13927.63950701785,35455.10073834099,22802.2255022534,1751.0035115658766,1751.0035115658766
2019-04-04,23713.274919861113,12821.847584830275,34869.58808902536,22778.93891094051,934.3360089206031,934.3360089206031
2019-04-05,23039.516314024695,12251.714881410546,33627.2027548891,22755.652319627618,283.86399439707884,283.86399439707884
2019-04-06,17954.411691504873,7274.782976761673,28802.64727319223,22732.36572831472,-4777.954036809846,-4777.954036809846
2019-04-07,18789.89858379348,7794.012385803848,29682.55716382245,22709.07913700183,-3919.180553208348,-3919.180553208348
2019-04-08,25831.58244025846,15113.28580793514,36081.80793162157,22685.792545688935,3145.789894569523,3145.789894569523
2019-04-09,25244.647134935432,14596.314309734802,35771.52993495376,22662.505954376044,2582.1411805593884,2582.1411805593884
2019-04-10,24390.22287462798,13714.833642369254,35267.31050798619,22639.219363063152,1751.003511564828,1751.003511564828
2019-04-11,23550.26878066862,13199.577399932235,34592.298982581204,22615.932771750257,934.3360089183624,934.3360089183624
2019-04-12,22876.510174844043,11884.415012701693,33792.68397205211,22592.646180437365,283.8639944066764,283.8639944066764
2019-04-13,17791.405552313627,7161.572057682968,28846.758930039337,22569.359589124473,-4777.954036810847,-4777.954036810847
2019-04-14,18626.8924446111,8070.48321911511,29429.913289159096,22546.072997811578,-3919.180553200477,-3919.180553200477
2019-04-15,25668.576301068908,15148.145016572451,35908.83637096438,22522.78640649869,3145.789894570219,3145.789894570219
2019-04-16,25081.640995743233,14522.08994867483,36768.152943538225,22499.499815185798,2582.1411805574344,2582.1411805574344
2019-04-17,24227.216735440103,13310.355312816617,35545.042457624935,22476.213223872903,1751.0035115671983,1751.0035115671983
2019-04-18,23387.26264148018,13310.224388633798,34000.27828687037,22452.92663256001,934.3360089201698,934.3360089201698
2019-04-19,22713.504035644222,11770.700028377929,34218.16865830618,22429.640041247116,283.8639943971054,283.8639943971054
2019-04-20,17628.399413122374,7429.398295145753,28718.143697184943,22406.35344993422,-4777.954036811849,-4777.954036811849
2019-04-21,18463.886305423657,7748.40647177015,29873.69193089824,22383.06685862133,-3919.180553197673,-3919.180553197673
2019-04-22,25505.570161870142,14755.713272154126,36319.61621870039,22359.780267308437,3145.7898945617044,3145.7898945617044
2019-04-23,24918.63485655682,14013.506741293173,35586.59027801819,22336.493675995545,2582.141180561275,2582.141180561275
2019-04-24,24064.210596248802,13431.9172331347,35412.69062624305,22313.207084682654,1751.0035115661494,1751.0035115661494
2019-04-25,23224.25650228769,12728.769494226075,34011.42267030464,22289.920493369762,934.336008917929,934.336008917929
2019-04-26,22550.497896454814,11506.968736942554,33450.46796944594,22266.633902056867,283.86399439794627,283.86399439794627
2019-04-27,17465.393273931128,6158.022179605727,28257.381777740444,22243.347310743975,-4777.954036812849,-4777.954036812849
2019-04-28,18300.880166214418,8088.302371736631,28520.62154265469,22220.060719431083,-3919.1805532166645,-3919.1805532166645
2019-04-29,25342.56402268402,14673.73042041485,37095.13922269392,22196.774128118188,3145.7898945658303,3145.7898945658303
2019-04-30,24755.628717363503,13410.422582892787,35227.05937393148,22173.487536805293,2582.1411805582097,2582.1411805582097
2019-05-01,23901.2044570575,12888.000671023783,35212.926394449816,22150.2009454924,1751.0035115651008,1751.0035115651008
2019-05-02,23061.250363102557,11680.351716528274,33902.57614240999,22126.91435417951,934.3360089230475,934.3360089230475
2019-05-03,22387.49175727416,11893.917573679471,33766.907007152004,22103.627762866618,283.8639944075438,283.8639944075438
2019-05-04,17302.3871347405,6749.09104750564,28122.902150945778,22080.341171553722,-4777.954036813221,-4777.954036813221
2019-05-05,18137.87402702697,6783.515497452468,28904.516029555085,22057.05458024083,-3919.1805532138605,-3919.1805532138605
2019-05-06,25179.557883494468,14374.817126353182,37023.72060743214,22033.76798892794,3145.7898945665274,3145.7898945665274
2019-05-07,24592.622578172413,13361.652601357951,35714.139869622755,22010.481397615044,2582.141180557368,2582.141180557368
2019-05-08,23738.198317866205,12905.884005455702,34535.07909297734,21987.194806302152,1751.0035115640526,1751.0035115640526
2019-05-09,22898.244223908416,12040.517706544073,33585.829710745216,21963.908214989264,934.3360089191513,934.3360089191513
2019-05-10,22224.485618079547,11477.594762380539,32715.98682461522,21940.62162367637,283.86399440317865,283.86399440317865
2019-05-11,17139.380995554955,6873.732029556728,28048.862075193272,21917.335032363477,-4777.954036808522,-4777.954036808522
2019-05-12,17974.86788783953,7180.229997946176,28786.775181775967,21894.048441050585,-3919.1805532110566,-3919.1805532110566
2019-05-13,25016.551744311768,13898.819762687559,35934.58773137651,21870.761849737686,3145.7898945740817,3145.7898945740817
2019-05-14,24429.616438986002,13685.934407201732,35524.12862061286,21847.475258424794,2582.1411805612092,2582.1411805612092
2019-05-15,23575.192178678895,12774.366865024462,34382.2709313452,21824.188667111903,1751.0035115669932,1751.0035115669932
2019-05-16,22735.238084719596,11102.550623806841,33679.46906642141,21800.902075799007,934.3360089205897,934.3360089205897
2019-05-17,22061.479478890138,11717.487248451136,33328.33067559203,21777.61548448612,283.8639944040193,283.8639944040193
2019-05-18,16976.374856358,6661.545622929061,28148.457959685995,21754.328893173224,-4777.954036815224,-4777.954036815224
2019-05-19,17811.861748641182,7062.138758919901,29098.50269692535,21731.042301860332,-3919.1805532191497,-3919.1805532191497
2019-05-20,24853.545605113006,14088.730538555577,35931.08971275211,21707.75571054744,3145.7898945655666,3145.7898945655666
2019-05-21,24266.6102997938,13757.905102338842,35096.873061853126,21684.469119234545,2582.1411805592556,2582.1411805592556
2019-05-22,23412.1860394876,12366.088961432977,35151.169888651515,21661.182527921654,1751.003511565944,1751.003511565944
2019-05-23,22572.23194553079,12263.917701630258,33861.93918157758,21637.895936608762,934.3360089220288,934.3360089220288
2019-05-24,21898.47333969031,10307.304334240627,32264.005317238276,21614.609345295863,283.8639943944485,283.8639943944485
2019-05-25,16813.368717167385,6309.735278973323,27353.68332510929,21591.32275398298,-4777.954036815595,-4777.954036815595
2019-05-26,17648.855609458802,6679.020703750298,28988.9328971373,21568.036162670083,-3919.18055321128,-3919.18055321128
2019-05-27,24690.539465926882,13504.630382575295,36228.46127612139,21544.749571357188,3145.789894569693,3145.789894569693
2019-05-28,24103.60416060271,13151.246365058238,34495.68484304579,21521.462980044296,2582.141180558415,2582.141180558415
2019-05-29,23249.179900297724,12217.690400148285,34984.58059591545,21498.176388731405,1751.0035115663197,1751.0035115663197
2019-05-30,22409.22580634032,11461.16244905984,32786.51768454254,21474.88979741851,934.3360089218122,934.3360089218122
2019-05-31,21735.467200509665,10982.272457767142,32606.596195888877,21451.603206105618,283.8639944040461,283.8639944040461
2019-06-01,16650.362577988162,5803.678853601162,27771.613134247982,21428.316614792726,-4777.954036804564,-4777.954036804564
2019-06-02,17485.849470271358,6033.682110394295,28987.92882381235,21405.030023479834,-3919.1805532084754,-3919.1805532084754
2019-06-03,24527.533326740762,13712.722519034865,35870.09808920779,21381.743432166943,3145.7898945738184,3145.7898945738184
2019-06-04,23940.5980214094,12746.066370296463,34477.8235409118,21358.45684085405,2582.1411805553494,2582.1411805553494
2019-06-05,23086.173761107,11542.766995210415,33369.86327254238,21335.170249541155,1751.0035115658416,1751.0035115658416
2019-06-06,22246.21966714783,12508.045858651989,34223.15869916962,21311.88365822826,934.3360089195712,934.3360089195712
2019-06-07,21572.46106131505,10774.750789112157,32068.134068691637,21288.59706691537,283.86399439968096,283.86399439968096
2019-06-08,16487.356438791205,5310.050407413811,27340.294248928516,21265.310475602473,-4777.954036811267,-4777.954036811267
2019-06-09,17322.843331088978,6967.037656983133,28923.31973699853,21242.02388428958,-3919.180553200604,-3919.180553200604
2019-06-10,24364.527187545424,13433.609361998022,35494.813484065446,21218.73729297669,3145.789894568733,3145.789894568733
2019-06-11,23777.59188222656,11805.017483152686,34639.335008428614,21195.450701663798,2582.14118056276,2582.14118056276
2019-06-12,22923.167621917124,12162.686713327546,33964.07201326966,21172.164110350906,1751.0035115662176,1751.0035115662176
2019-06-13,22083.213527959022,10896.041701651373,33725.76070748114,21148.87751903801,934.33600892101,934.33600892101
2019-06-14,21409.454922120436,10449.898826983272,32564.597612622674,21125.59092772512,283.8639943953166,283.8639943953166
2019-06-15,16324.350299611993,4805.6743104227535,27339.30853407928,21102.304336412228,-4777.954036800235,-4777.954036800235
2019-06-16,17159.83719188557,6235.141072867373,28830.830230000654,21079.017745099332,-3919.180553213764,-3919.180553213764
2019-06-17,24201.52104835587,13956.8736700475,34570.35120751192,21055.73115378644,3145.7898945694287,3145.7898945694287
2019-06-18,23614.585743034357,12520.887362571388,34786.26673653847,21032.444562473553,2582.1411805608054,2582.1411805608054
2019-06-19,22760.161482727246,12963.737084145421,34636.87922415441,21009.157971160654,1751.0035115665937,1751.0035115665937
2019-06-20,21920.207388766532,10224.659271561051,32075.379500691262,20985.871379847762,934.3360089187696,934.3360089187696
2019-06-21,21246.448782934578,9708.327311974954,32228.363174148144,20962.58478853487,283.86399439970756,283.86399439970756
2019-06-22,16161.344160415038,4933.287480427954,27714.565125486304,20939.298197221975,-4777.954036806937,-4777.954036806937
2019-06-23,16996.83105270319,6537.305830809959,27838.46987323168,20916.011605909083,-3919.1805532058934,-3919.1805532058934
2019-06-24,24038.514909169746,13210.963873096523,34169.700014206726,20892.72501459619,3145.789894573555,3145.789894573555
2019-06-25,23451.57960384326,12986.208062113139,34059.552090705176,20869.438423283296,2582.1411805599646,2582.1411805599646
2019-06-26,22597.155343536524,11996.9135195748,33435.59136537544,20846.15183197041,1751.0035115661144,1751.0035115661144
2019-06-27,21757.20124957975,9908.68370675086,33709.79061912699,20822.865240657517,934.3360089222323,934.3360089222323
2019-06-28,21083.44264374872,9844.8622423117,32468.20665740231,20799.57864934462,283.86399440409906,283.86399440409906
2019-06-29,15998.338021223792,4754.499370136658,26805.857487916437,20776.29205803173,-4777.954036807938,-4777.954036807938
2019-06-30,16833.82491352081,6138.263378186974,28209.476531315213,20753.00546671883,-3919.1805531980226,-3919.1805531980226
2019-07-01,23875.508769980188,12539.741767438285,35628.21377079426,20729.71887540594,3145.789894574251,3145.789894574251
2019-07-02,23288.57346465574,12250.247402353498,34511.09954639646,20706.432284093047,2582.1411805626935,2582.1411805626935
2019-07-03,22434.149204346642,11390.921640028913,34341.22205283856,20683.145692780152,1751.0035115664912,1751.0035115664912
2019-07-04,21594.195110387256,10931.604575713476,33463.41116160912,20659.859101467264,934.3360089199915,934.3360089199915
2019-07-05,20920.436504554105,10214.792930256952,32340.638439707636,20636.572510154372,283.8639943997341,283.8639943997341
2019-07-06,15835.331882026836,4302.3617332289,27355.10815862365,20613.285918841477,-4777.954036814642,-4777.954036814642
2019-07-07,16670.818774317402,5274.552283233212,28033.43887086593,20589.999327528585,-3919.1805532111835,-3919.1805532111835
2019-07-08,23712.502630788287,12767.225997057094,34962.24400860416,20566.712736215693,3145.789894572595,3145.789894572595
2019-07-09,23125.56732546354,11710.146710358706,33878.94508361148,20543.426144902798,2582.1411805607404,2582.1411805607404
