purchase_date,total_sales_forecast,total_sales_lower_bound,total_sales_upper_bound,trend_component,weekly,combined_holiday_effect
2018-06-24,25351.839387741526,15455.27984516078,36070.503802051404,29428.71976840724,-4076.880380665716,0.0
2018-06-25,32941.61788059217,22286.981870579664,42539.44117492069,29404.13326196835,3537.4846186238246,0.0
2018-06-26,31836.40818512434,21832.30815272999,41814.6430073741,29379.546755529456,2456.8614295948846,0.0
2018-06-27,31004.186691051695,21006.68624981985,40966.00106723435,29354.96024909056,1649.226441961135,0.0
2018-06-28,30280.825852679493,19638.30731280523,40685.00961561577,29330.373742651667,950.4521100278241,0.0
2018-06-29,29660.90973236007,19388.648795295212,39932.52293067189,29305.78723621278,355.12249614729154,0.0
2018-06-30,24408.93401406407,14814.563107781927,34748.373909030626,29281.200729773886,-4872.266715709816,0.0
2018-07-01,25179.733842677815,15192.115860271457,35931.98838378369,29256.61422333499,-4076.8803806571727,0.0
2018-07-02,32769.512335524094,21943.106285606566,43352.506469513915,29232.0277168961,3537.4846186279956,0.0
2018-07-03,31664.302640050664,20904.652068564676,42096.02710249074,29207.441210457207,2456.861429593455,0.0
2018-07-04,30832.081145978278,20977.978787540753,40540.393185755594,29182.854704018315,1649.2264419599621,0.0
2018-07-05,30108.72030760689,19778.71064127083,40386.38271705373,29158.26819757942,950.4521100274739,0.0
2018-07-06,29488.804187289294,19342.004158201384,40059.893072988874,29133.681691140526,355.12249614876634,0.0
2018-07-07,24236.82846899091,14399.738262029796,34973.15989916194,29109.095184701633,-4872.266715710725,0.0
2018-07-08,25007.62829761411,14741.600801099561,34925.15554384415,29084.508678262737,-4076.880380648629,0.0
2018-07-09,32597.40679045601,21151.00880924975,42810.05921319198,29059.922171823844,3537.4846186321656,0.0
2018-07-10,31492.197094981013,20170.92422087216,42236.473917937845,29035.33566538496,2456.8614295960547,0.0
2018-07-11,30659.975600908554,19715.56561188503,40405.593596664155,29010.749158946066,1649.2264419624873,0.0
2018-07-12,29936.614762531834,20926.714483461878,40552.74513888557,28986.162652507173,950.4521100246617,0.0
2018-07-13,29316.69864221227,19005.741874700157,39503.263753389176,28961.576146068277,355.12249614399656,0.0
2018-07-14,24064.722923911184,13189.377398579994,33882.78405986741,28936.989639629384,-4872.266715718202,0.0
2018-07-15,24835.522752533172,14771.825453033174,34175.629485109515,28912.40313319049,-4076.880380657318,0.0
2018-07-16,32425.30124537864,22232.821666577216,42728.443923634906,28887.816626751595,3537.484618627045,0.0
2018-07-17,31320.091549907327,21109.921771909267,41947.348409849765,28863.230120312703,2456.8614295946236,0.0
2018-07-18,30487.87005583513,19581.809168611373,40486.714493924315,28838.643613873814,1649.2264419613152,0.0
2018-07-19,29764.50921745677,19643.29572324742,40324.91348827892,28814.05710743492,950.4521100218493,0.0
2018-07-20,29144.59309713525,18960.151619917044,39005.39662155554,28789.470600996025,355.122496139227,0.0
2018-07-21,23892.617378864397,13660.8932475695,33985.84407939631,28764.884094557136,-4872.266715692737,0.0
2018-07-22,24663.41720746388,13867.69498544133,34378.95151080004,28740.297588118243,-4076.8803806543606,0.0
2018-07-23,32253.195700307067,22575.501970224144,42232.65059159497,28715.71108167935,3537.484618627717,0.0
2018-07-24,31147.98600483293,20877.245826690734,41318.848174523766,28691.124575240454,2456.861429592473,0.0
2018-07-25,30315.764510763904,20459.27720804294,41050.96191770776,28666.53806880156,1649.226441962344,0.0
2018-07-26,29592.40367238417,19306.99388295762,40383.742139009286,28641.951562362672,950.452110021499,0.0
2018-07-27,28972.487552067458,17983.109312565957,39074.420696622605,28617.36505592378,355.122496143677,0.0
2018-07-28,23720.511833784672,13564.195786940398,33824.420358874944,28592.778549484883,-4872.266715700212,0.0
2018-07-29,24491.31166239459,14851.422695493971,34469.904134776254,28568.19204304599,-4076.8803806514024,0.0
2018-07-30,32081.090155235488,21871.5526398653,42347.1904219032,28543.6055366071,3537.4846186283876,0.0
2018-07-31,30975.880459758533,19978.190907941782,40882.417073520664,28519.01903016821,2456.8614295903226,0.0
2018-08-01,30143.65896569013,20117.982221826536,40065.785575225964,28494.432523729312,1649.2264419608184,0.0
2018-08-02,29420.298127313796,19236.03087404074,40255.39207932064,28469.84601729042,950.4521100233743,0.0
2018-08-03,28800.38200699668,18611.56375803756,39071.289798487174,28445.259510851527,355.12249614515196,0.0
2018-08-04,23548.406288711507,12583.850623684704,34127.057734996604,28420.67300441263,-4872.266715701123,0.0
2018-08-05,24319.20611733088,13809.398532793646,34033.17106430808,28396.086497973738,-4076.8803806428587,0.0
2018-08-06,31908.984610158117,21667.54310859314,42214.35478129536,28371.49999153485,3537.4846186232685,0.0
2018-08-07,30803.774914695074,20978.43953971719,41556.67263898771,28346.91348509596,2456.8614295991124,0.0
2018-08-08,29971.55342061891,19942.21527262452,41206.188267134734,28322.326978657064,1649.2264419618473,0.0
2018-08-09,29248.19258224342,19351.106514882842,40315.053886302645,28297.74047221817,950.4521100252497,0.0
2018-08-10,28628.276461925907,18052.41890923108,39111.395124711365,28273.15396577928,355.12249614662755,0.0
2018-08-11,23376.300743638407,13112.81647866573,33563.08348243482,28248.567459340386,-4872.266715701977,0.0
2018-08-12,24147.100572244355,14012.91715088606,34192.78337311824,28223.98095290149,-4076.880380657133,0.0
2018-08-13,31736.879065090034,21190.285701799494,42976.57747640598,28199.394446462597,3537.484618627437,0.0
2018-08-14,30631.669369620664,20384.59144781013,41337.56086730638,28174.807940023704,2456.861429596962,0.0
2018-08-15,29799.44787554549,20195.267961966445,40214.19120335987,28150.221433584815,1649.2264419606756,0.0
2018-08-16,29076.08703716836,19763.97350211289,39079.98221078622,28125.634927145922,950.4521100224372,0.0
2018-08-17,28456.170916858107,18422.283006410074,38675.349983078,28101.04842070703,355.1224961510775,0.0
2018-08-18,23204.19519856525,12604.461163993106,33446.117753120896,28076.461914268137,-4872.266715702886,0.0
2018-08-19,23974.995027180652,13597.286271666811,33464.239579336194,28051.87540782924,-4076.88038064859,0.0
2018-08-20,31564.773520021954,20979.016964163842,41334.80242453531,28027.288901390348,3537.484618631608,0.0
2018-08-21,30459.56382454627,20370.65344784787,41027.39322882059,28002.702394951455,2456.861429594812,0.0
2018-08-22,29627.342330476116,19596.493343426697,39627.65487601444,27978.115888512562,1649.2264419635524,0.0
2018-08-23,28903.981492100444,18915.937785723116,39455.45240543882,27953.52938207367,950.4521100267744,0.0
2018-08-24,28284.065371777815,18336.959410308194,38930.23284927682,27928.942875634777,355.122496143038,0.0
2018-08-25,23032.089653492087,12387.482424540955,33923.44989188255,27904.356369195884,-4872.266715703799,0.0
2018-08-26,23802.88948211136,14195.928997120423,34460.95683689898,27879.76986275699,-4076.8803806456317,0.0
2018-08-27,31392.66797495038,21081.530494764585,41830.76386620006,27855.1833563181,3537.484618632279,0.0
2018-08-28,30287.458279478058,19799.679948744633,40454.05860270302,27830.596849879206,2456.861429598852,0.0
2018-08-29,29455.236785402692,19393.57794064082,40212.43130516099,27806.010343440314,1649.2264419623805,0.0
2018-08-30,28731.875947025383,18891.19669401033,39579.85750479648,27781.42383700142,950.4521100239623,0.0
2018-08-31,28111.959826707036,17387.329356410894,38566.18471943674,27756.837330562525,355.1224961445128,0.0
2018-09-01,22859.984108418925,12775.3945207756,33475.14717884724,27732.250824123632,-4872.266715704708,0.0
2018-09-02,23630.783937036005,12980.257589457544,34087.31911597532,27707.66431768474,-4076.880380648735,0.0
2018-09-03,31220.562429867223,21104.412267486354,41138.288245091724,27683.077811245854,3537.484618621369,0.0
2018-09-04,30115.35273440294,19775.953376828824,41068.86002498948,27658.491304806957,2456.861429595981,0.0
2018-09-05,29283.131240329272,19145.093595063707,38822.3062875331,27633.904798368065,1649.2264419612077,0.0
2018-09-06,28559.77040195501,18165.047643730115,38703.32464415356,27609.318291929172,950.4521100258376,0.0
2018-09-07,22943.952011445483,12566.96414662436,33217.21303281876,27584.731785490276,355.1224961552078,-4995.9022702
2018-09-08,22687.87856334582,11943.159750502282,32891.77879814358,27560.145279051383,-4872.266715705561,0.0
2018-09-09,23458.678391966714,12662.653628168,34237.88442758767,27535.55877261249,-4076.8803806457768,0.0
2018-09-10,31048.456884795636,20707.762114470836,41799.96014596981,27510.972266173598,3537.4846186220398,0.0
2018-09-11,29943.247189329257,19903.575749774467,40490.776593194365,27486.385759734705,2456.8614295945517,0.0
2018-09-12,29111.025695255852,18254.056095023716,38576.29240917309,27461.799253295816,1649.2264419600353,0.0
2018-09-13,28387.664856877724,17874.786425757415,38705.6406619519,27437.212746856923,950.4521100207999,0.0
2018-09-14,27767.74873656847,18146.605123937512,37786.489874256,27412.62624041803,355.1224961504383,0.0
2018-09-15,22515.77301827923,12561.881009479312,32800.08743951809,27388.039733979134,-4872.266715699905,0.0
2018-09-16,23286.572846897423,13061.64286747453,33745.24313480941,27363.45322754024,-4076.8803806428195,0.0
2018-09-17,30876.35133973106,20680.226293777498,41175.08116792081,27338.86672110135,3537.4846186297095,0.0
2018-09-18,29771.141644261043,19361.72705107432,40878.181081807,27314.280214662453,2456.8614295985903,0.0
2018-09-19,28938.920150186477,18631.401525131445,40107.05380225728,27289.693708223564,1649.226441962913,0.0
2018-09-20,28215.559311809808,17804.519862067544,38161.18343975496,27265.10720178467,950.4521100251371,0.0
2018-09-21,27595.643191497693,17415.043285339307,38426.68791471049,27240.52069534578,355.122496151913,0.0
2018-09-22,22343.667473199508,11859.338954545394,32992.15620660143,27215.93418890689,-4872.266715707381,0.0
2018-09-23,23114.467301828132,13324.274625527209,33784.63795142211,27191.347682467993,-4076.8803806398614,0.0
2018-09-24,30704.24579465019,20855.504111778268,41622.75467877611,27166.7611760291,3537.4846186210902,0.0
2018-09-25,29599.036099186647,18382.58471673073,39126.60487911784,27142.174669590207,2456.861429596441,0.0
2018-09-26,28766.81460511085,17733.9867154283,39013.60287761753,27117.58816315131,1649.2264419595388,0.0
2018-09-27,28043.453766739432,18339.657212147853,39379.8508963047,27093.00165671242,950.4521100270124,0.0
2018-09-28,27423.53764641443,17618.309863635935,38015.396850746176,27068.41515027353,355.12249614089876,0.0
2018-09-29,22171.5619281264,11755.44764920026,33040.34427689929,27043.828643834637,-4872.266715708235,0.0
2018-09-30,22942.361756752776,12717.2224094948,32911.49719279112,27019.24213739574,-4076.8803806429646,0.0
2018-10-01,30532.14024958211,20812.007539498176,40450.837191972714,26994.655630956848,3537.4846186252607,0.0
2018-10-02,29426.930554112965,18792.575263879127,39477.728824359656,26970.069124517955,2456.8614295950106,0.0
2018-10-03,28594.709060039633,17727.97847996134,39208.277069682226,26945.482618079066,1649.2264419605674,0.0
2018-10-04,27871.34822166683,17451.354282166907,37991.01578522763,26920.89611164017,950.4521100266619,0.0
2018-10-05,27251.43210135287,17182.3955117566,36996.17233330849,26896.309605201277,355.12249615159374,0.0
2018-10-06,21999.45638305324,11773.691075918048,32497.95723733847,26871.723098762384,-4872.2667157091455,0.0
2018-10-07,22770.25621166625,12301.955800786058,33292.60485121999,26847.136592323488,-4076.8803806572387,0.0
2018-10-08,30360.03470451403,20004.835874583874,40042.75184447015,26822.5500858846,3537.4846186294308,0.0
2018-10-09,29254.825009037846,18383.930094474817,39626.30330145336,26797.963579445706,2456.8614295921398,0.0
2018-10-10,28422.60351497026,17421.644421631278,38196.74635710002,26773.377073006814,1649.2264419634457,0.0
2018-10-11,27699.242676591766,17622.900831149356,37232.95701729971,26748.790566567917,950.4521100238497,0.0
2018-10-12,21215.52117365585,10839.618703808028,31728.191609557027,26724.204060129025,355.12249614682423,-5863.80538262
2018-10-13,21827.350837973514,10660.76791593152,31320.25405483872,26699.617553690136,-4872.266715716621,0.0
2018-10-14,22598.15066660255,12533.168052685854,32864.09329492859,26675.031047251243,-4076.8803806486944,0.0
2018-10-15,30187.92915943666,19806.198914818633,40197.39546108543,26650.444540812347,3537.4846186243108,0.0
2018-10-16,29082.71946396964,19536.847273011263,39580.05351009452,26625.858034373457,2456.86142959618,0.0
2018-10-17,28250.497969896485,17502.115197306008,38527.05102866961,26601.271527934565,1649.2264419619205,0.0
2018-10-18,27527.1371315214,17107.14350702293,37131.90724505217,26576.685021495672,950.452110025725,0.0
2018-10-19,26907.22101119883,16432.635924542756,36670.41387132789,26552.098515056776,355.12249614205416,0.0
2018-10-20,21655.24529290692,11691.759804761936,32085.98110047703,26527.512008617883,-4872.266715710965,0.0
2018-10-21,22426.045121516025,11555.724562076983,32712.734274669412,26502.925502178994,-4076.8803806629685,0.0
2018-10-22,30015.823614365083,19172.00307783297,40169.19834006883,26478.3389957401,3537.484618624981,0.0
2018-10-23,28910.613918895233,18339.746444862514,39501.65120069171,26453.752489301205,2456.8614295940292,0.0
2018-10-24,28078.392424825262,17694.479773847004,38316.33185567869,26429.165982862312,1649.2264419629494,0.0
2018-10-25,27355.031586446334,17221.187455418887,38038.029328310535,26404.57947642342,950.4521100229126,0.0
2018-10-26,26735.11546613103,15910.186008604509,36404.51837897595,26379.992969984523,355.12249614650443,0.0
2018-10-27,21483.139747833815,10262.007986888539,31367.212788156845,26355.406463545634,-4872.2667157118185,0.0
2018-10-28,22253.939576452314,12108.732768054995,32666.770984674342,26330.81995710674,-4076.880380654426,0.0
2018-10-29,29843.718069297003,18884.1274869991,40638.25408107009,26306.233450667853,3537.484618629152,0.0
2018-10-30,28738.508373820834,17551.73429374696,39094.1029195549,26281.646944228956,2456.8614295918787,0.0
2018-10-31,27906.28687975149,16407.34323941291,38410.512572700696,26257.060437790064,1649.2264419614241,0.0
2018-11-01,27182.92604137842,17196.47671986815,37922.83282955046,26232.47393135117,950.4521100272499,0.0
2018-11-02,21966.34337948026,11854.47138353921,32749.809825812375,26207.88742491228,355.1224961479797,-4596.66654158
2018-11-03,21311.03420277384,10797.426120489821,31922.418872614042,26183.300918473382,-4872.266715699542,0.0
2018-11-04,22081.834031388607,12528.975078995354,31657.308141762715,26158.71441203449,-4076.8803806458827,0.0
2018-11-05,29671.61252422542,19212.17790371184,41302.49036848108,26134.127905595597,3537.484618629822,0.0
2018-11-06,28566.402828751907,18885.422464702257,39348.36878238202,26109.541399156707,2456.8614295951984,0.0
2018-11-07,27734.181334680266,18520.974511508513,37983.967747352755,26084.954892717815,1649.226441962453,0.0
2018-11-08,27010.82049630336,16611.900190975768,37725.11777825901,26060.368386278922,950.4521100244376,0.0
2018-11-09,26390.90437598324,15325.880639440738,37367.55435530972,26035.78187984003,355.1224961432097,0.0
2018-11-10,21138.92865769412,10770.483997365352,31682.225612411185,26011.195373401137,-4872.266715707018,0.0
2018-11-11,21909.728486302083,11175.961765476444,32875.12899983733,25986.60886696224,-4076.880380660156,0.0
2018-11-12,29499.50697915155,18754.543338189742,39922.29561358908,25962.022360523348,3537.4846186282025,0.0
2018-11-13,28394.297283678225,17744.620353979517,38431.693583535314,25937.435854084455,2456.861429593768,0.0
2018-11-14,27562.075789606843,17067.369122986565,37880.11287726275,25912.849347645562,1649.2264419612807,0.0
2018-11-15,22393.856856488295,11194.69078602452,32758.01102796509,25888.26284120667,950.4521100216257,-4444.85809474
2018-11-16,26218.798830912463,16170.920212142535,36478.61530831068,25863.676334767777,355.12249614468493,0.0
2018-11-17,20966.823112627582,10345.261640508652,31078.839648957008,25839.089828328888,-4872.266715701305,0.0
2018-11-18,21737.62294123838,11331.561210304779,32284.281253749174,25814.50332188999,-4076.880380651613,0.0
2018-11-19,29327.401434079973,18774.135251923683,39790.47806138775,25789.9168154511,3537.484618628873,0.0
2018-11-20,28222.191738608573,17821.649073578486,37905.36610154512,25765.330309012206,2456.861429596367,0.0
2018-11-21,27389.970244535623,17212.60741881294,37351.379979298865,25740.743802573314,1649.2264419623098,0.0
2018-11-22,26666.609406160384,16226.121336519029,36095.549946899264,25716.15729613442,950.4521100259627,0.0
2018-11-23,26046.693285838417,15847.499525253632,36381.08539304768,25691.57078969553,355.12249614288976,0.0
2018-11-24,20794.71756755442,10548.99641481219,31820.0717441241,25666.984283256636,-4872.266715702216,0.0
2018-11-25,21565.51739616909,10582.71977768716,31644.650881959493,25642.397776817743,-4076.880380648656,0.0
2018-11-26,29155.29588900839,18363.57098141654,39606.52264359616,25617.811270378847,3537.4846186295426,0.0
2018-11-27,28050.086193540363,17405.822131751498,39078.50274706697,25593.224763939954,2456.861429600408,0.0
2018-11-28,27217.86469946405,17997.47441282863,38275.47218575756,25568.638257501065,1649.2264419629855,0.0
2018-11-29,26494.50386108532,15944.938979443272,36638.69558556816,25544.05175106217,950.4521100231506,0.0
2018-11-30,25874.58774077062,15638.06698941197,37088.267666693195,25519.46524462328,355.1224961473405,0.0
2018-12-01,20622.612022481262,9405.387020199829,30967.52126202429,25494.878738184387,-4872.2667157031265,0.0
2018-12-02,21393.411851105382,11133.723866124305,32538.8036502363,25470.292231745494,-4076.8803806401115,0.0
2018-12-03,28983.190343934522,18118.613225626854,39662.563824700424,25445.705725306598,3537.4846186279237,0.0
2018-12-04,27877.980648465244,17363.663134777544,38605.14806461847,25421.119218867705,2456.861429597537,0.0
2018-12-05,27045.759154390627,16912.007715551368,37452.85101994592,25396.532712428812,1649.2264419618134,0.0
2018-12-06,26322.398316014944,16264.40693681399,36215.67878475354,25371.94620598992,950.4521100250256,0.0
2018-12-07,25702.482195693592,14935.803696883835,35759.22153779429,25347.359699551023,355.1224961425702,0.0
2018-12-08,20450.506477408155,10184.158601414667,30203.212550791035,25322.773193112134,-4872.26671570398,0.0
2018-12-09,21221.306306024446,11011.152141423387,31058.36928486457,25298.186686673245,-4076.8803806488004,0.0
2018-12-10,28811.084798862947,18095.82136221977,39380.977000556,25273.600180234353,3537.484618628594,0.0
2018-12-11,27705.875103391565,17088.030204980994,38088.62017549651,25249.013673795456,2456.8614295961074,0.0
2018-12-12,26873.653609317204,16849.35830972007,36283.72660797071,25224.427167356564,1649.2264419606406,0.0
2018-12-13,26150.292770939883,15165.121591898202,36239.413998050986,25199.84066091767,950.4521100222134,0.0
2018-12-14,25530.37665063204,14723.4363853471,36405.10363784049,25175.254154478775,355.12249615326544,0.0
2018-12-15,20278.40093234156,9841.619580381479,30170.226976966136,25150.667648039882,-4872.266715698324,0.0
2018-12-16,21049.20076095515,9742.532220229496,31678.44106648379,25126.081141600993,-4076.8803806458427,0.0
2018-12-17,28638.979253789075,18180.934657784444,38558.1303326504,25101.4946351621,3537.4846186269738,0.0
2018-12-18,27533.76955831716,17607.812164938558,37890.524723823044,25076.908128723204,2456.8614295939565,0.0
2018-12-19,26701.548064247832,16392.772806511337,36864.064809649535,25052.321622284315,1649.2264419635187,0.0
2018-12-20,25978.187225867285,15201.710577468928,36585.802798327466,25027.735115845422,950.4521100218632,0.0
2018-12-21,25358.27110556127,14815.747502212927,35472.14647702979,25003.14860940653,355.12249615474076,0.0
2018-12-22,20106.29538726183,9426.109022650437,30357.735035666003,24978.562102967633,-4872.2667157058,0.0
2018-12-23,20877.095215885856,10445.773402425455,31627.761247900737,24953.97559652874,-4076.880380642885,0.0
2018-12-24,28466.873708708208,17995.85511211062,38884.30822261071,24929.38909008985,3537.4846186183554,0.0
2018-12-25,6004.564075648959,-4877.204614642535,16476.53887040907,24904.80258365096,2456.861429597997,-21357.099937599996
2018-12-26,26529.442519172208,17037.640716781094,37098.67929799707,24880.216077212062,1649.2264419601445,0.0
2018-12-27,25806.08168079691,15882.231121396155,36860.92147253816,24855.62957077317,950.4521100237384,0.0
2018-12-28,25186.165560478003,14587.01085463641,35599.781824173806,24831.043064334277,355.12249614372615,0.0
2018-12-29,19934.189842188673,9897.94844137669,29596.24170687235,24806.45655789538,-4872.26671570671,0.0
2018-12-30,20704.989670810504,9861.336250841272,30966.469110493133,24781.87005145649,-4076.8803806459873,0.0
2018-12-31,28294.768163640125,17670.04008769338,37998.64018161737,24757.2835450176,3537.4846186225254,0.0
2019-01-01,2543.176546775274,-8229.948586272947,13170.190697206084,24732.69703857871,2456.861429596566,-24646.3819214
2019-01-02,26357.336974100992,15309.482158735473,36003.91614475032,24708.110532139817,1649.2264419611738,0.0
2019-01-03,25633.976135728997,14822.069295249561,36251.991671801195,24683.52402570092,950.4521100280757,0.0
2019-01-04,25014.06001541645,14624.957070194294,35384.75447241222,24658.93751926203,355.1224961544209,0.0
2019-01-05,19762.084297115573,8563.368789107344,29701.05144051767,24634.351012823136,-4872.266715707564,0.0
2019-01-06,20532.88412573562,10165.268961153339,31489.301560376804,24609.76450638424,-4076.880380648616,0.0
2019-01-07,28122.66261857204,17721.475808790234,38536.64189548496,24585.177999945347,3537.4846186266955,0.0
2019-01-08,27017.45292310015,16772.678967737596,36767.761312738774,24560.591493506454,2456.861429593696,0.0
2019-01-09,26185.231429027564,14801.340511771525,36610.74500079694,24536.004987067565,1649.2264419600006,0.0
2019-01-10,25461.870590651713,15475.62546601571,35994.38257111487,24511.418480628676,950.452110023038,0.0
2019-01-11,24841.95447033943,13945.816590585586,35782.69785223553,24486.83197418978,355.1224961496511,0.0
2019-01-12,19589.978752035848,8737.322073664762,29695.03047018782,24462.245467750887,-4872.26671571504,0.0
2019-01-13,20360.778580660277,10166.828412425559,31030.479988145154,24437.658961311994,-4076.880380651718,0.0
2019-01-14,27950.557073503962,16856.287064495158,38702.936303827046,24413.072454873098,3537.4846186308655,0.0
2019-01-15,26845.34737803194,16465.273111916686,37297.61925673357,24388.485948434205,2456.8614295977354,0.0
2019-01-16,26013.12588395819,15852.737911662947,36305.583742643445,24363.899441995312,1649.2264419628784,0.0
2019-01-17,25289.765045581335,14768.8010420983,35310.90612077528,24339.312935556423,950.452110024913,0.0
2019-01-18,24669.84892526241,14038.491796130676,34775.36517060722,24314.726429117527,355.1224961448811,0.0
2019-01-19,19417.87320696925,8922.675604932325,29251.927377047567,24290.139922678634,-4872.266715709385,0.0
2019-01-20,20188.673035573753,9774.183903626948,31530.12978038222,24265.553416239745,-4076.8803806659917,0.0
2019-01-21,27778.4515284231,16607.488746217292,38567.3277571875,24240.966909800853,3537.4846186222467,0.0
2019-01-22,26673.24183295754,16422.059863347637,37427.42106098376,24216.380403361956,2456.8614295955854,0.0
2019-01-23,25841.02033888697,15617.568093077249,36832.233913661585,24191.793896923064,1649.2264419639077,0.0
2019-01-24,25117.659500506274,14933.624557007166,34833.08480006379,24167.20739048417,950.4521100221011,0.0
2019-01-25,24497.743380185395,14650.234244350604,34913.58585450489,24142.620884045282,355.12249614011176,0.0
2019-01-26,19245.76766189615,8656.095281679332,29476.808941462463,24118.034377606386,-4872.266715710238,0.0
2019-01-27,20016.567490510046,8704.812713366915,29838.921392355696,24093.447871167493,-4076.8803806574483,0.0
2019-01-28,27606.345983355015,17374.151330773726,38792.76506241046,24068.8613647286,3537.4846186264167,0.0
2019-01-29,26501.13628788314,15760.39826028468,36992.5191788841,24044.274858289704,2456.861429593435,0.0
2019-01-30,25668.914793810993,15781.319036068231,36652.08700305792,24019.68835185081,1649.2264419601809,0.0
2019-01-31,24945.55395543836,14319.27173679769,34945.79460755939,23995.101845411922,950.4521100264382,0.0
2019-02-01,24325.637835123835,13737.96103075128,34177.46835824286,23970.51533897303,355.1224961508066,0.0
2019-02-02,19073.66211682299,9077.32297141928,30053.97267641096,23945.928832534137,-4872.266715711148,0.0
2019-02-03,19844.46194544075,9716.464006547989,30028.070512772665,23921.342326095244,-4076.880380654491,0.0
2019-02-04,27434.24043828344,17581.614238214588,37442.65500436986,23896.75581965635,3537.484618627087,0.0
2019-02-05,26329.030742808744,15923.897493309809,37183.98298302176,23872.16931321746,2456.8614295912853,0.0
2019-02-06,25496.80924873942,14677.488408651245,35333.29042391416,23847.582806778562,1649.226441960857,0.0
2019-02-07,24773.448410363297,14348.057883785956,35780.990728843564,23822.99630033967,950.4521100236262,0.0
2019-02-08,24153.532290046813,13995.835784112844,35113.29762675307,23798.409793900777,355.1224961460369,0.0
2019-02-09,18901.556571749825,8520.241592910039,29393.868441656436,23773.82328746188,-4872.266715712058,0.0
2019-02-10,19672.356400371456,9396.343158657199,30406.67167039655,23749.23678102299,-4076.8803806515334,0.0
2019-02-11,27262.13489320957,16263.263262129623,38147.76009339621,23724.650274584103,3537.484618625467,0.0
2019-02-12,26156.925197740537,15701.353749685364,35985.46419564678,23700.06376814521,2456.8614295953253,0.0
2019-02-13,25324.7037036682,14866.701153025426,35879.079521874686,23675.477261706314,1649.226441961886,0.0
2019-02-14,24601.34286529292,13737.077281847443,35445.72222594176,23650.89075526742,950.4521100255013,0.0
2019-02-15,23981.42674497604,13210.778487951653,34643.658925325515,23626.30424882853,355.12249614751215,0.0
2019-02-16,18729.45102668991,8037.726680558754,29016.42644635088,23601.717742389636,-4872.266715699725,0.0
2019-02-17,19500.250855290516,8688.096369732137,29836.346547883386,23577.13123595074,-4076.880380660222,0.0
2019-02-18,27090.02934813799,16017.329391708832,36961.86846346514,23552.54472951185,3537.4846186261375,0.0
2019-02-19,25984.81965266613,14472.117673631577,36939.89972793821,23527.958223072957,2456.861429593174,0.0
2019-02-20,25152.59815859698,14019.131882801377,34830.66541941488,23503.371716634065,1649.2264419629155,0.0
2019-02-21,24429.23732022255,14535.649352106886,34584.042833842585,23478.785210195172,950.4521100273765,0.0
2019-02-22,23809.321199902,13406.588055591232,34481.6292802942,23454.19870375628,355.1224961457175,0.0
2019-02-23,18557.34548161675,7898.801737353573,28693.02208875169,23429.612197317387,-4872.266715700634,0.0
2019-02-24,19328.145310226817,8746.83184277922,28928.01021293007,23405.025690878494,-4076.880380651678,0.0
2019-02-25,26917.923803069905,16019.310330668659,37467.311375634104,23380.439184439598,3537.4846186303075,0.0
2019-02-26,25812.714107592452,15153.848303966455,36212.61472007985,23355.85267800071,2456.861429591744,0.0
2019-02-27,24980.492613525406,14953.183147772677,35276.133763959595,23331.266171561816,1649.2264419635908,0.0
2019-02-28,24257.131775149945,13385.781026520986,36237.577600535646,23306.67966512292,950.452110027026,0.0
2019-03-01,23637.21565483122,12939.430201119198,33595.80271501921,23282.093158684027,355.12249614719275,0.0
2019-03-02,18385.239936543592,7905.247433795562,29253.07193112402,23257.506652245134,-4872.266715701544,0.0
2019-03-03,19156.039765163106,8148.230714665718,29476.07780056961,23232.92014580624,-4076.8803806431347,0.0
2019-03-04,26745.818258001826,15838.002763198227,37570.801810008896,23208.33363936735,3537.4846186344785,0.0
2019-03-05,25640.60856252755,14697.604759063339,36425.41902305932,23183.747132928456,2456.861429599093,0.0
2019-03-06,24808.387068451986,14058.199106934282,35309.82901960358,23159.160626489567,1649.2264419624184,0.0
2019-03-07,24085.026230074887,13067.0117436263,34979.147161120985,23134.574120050675,950.4521100242139,0.0
2019-03-08,23465.1101097542,12583.62096434866,34059.71399233919,23109.98761361178,355.1224961424225,0.0
2019-03-09,18213.134391463864,7686.567309940599,28594.299874268934,23085.401107172886,-4872.266715709021,0.0
2019-03-10,18983.93422008217,8458.154522509023,29248.996775559735,23060.814600733993,-4076.880380651823,0.0
2019-03-11,26573.712712924458,15872.653294218384,36913.412869859734,23036.2280942951,3537.4846186293585,0.0
2019-03-12,25468.503017453866,14330.932400751084,35354.320071136135,23011.641587856204,2456.861429597663,0.0
2019-03-13,24636.28152337856,13814.332123431546,35927.683231527575,22987.05508141731,1649.2264419612463,0.0
2019-03-14,23912.920684999823,13179.48291616806,34632.227388982814,22962.468574978422,950.4521100214017,0.0
2019-03-15,23293.004564695624,12275.230342369312,34260.92132576254,22937.882068539533,355.12249615609284,0.0
2019-03-16,18041.028846403893,5910.505632641097,27593.839544903418,22913.295562100637,-4872.266715696743,0.0
2019-03-17,18811.82867501288,8513.813528003757,29943.09428611854,22888.709055661744,-4076.8803806488654,0.0
2019-03-18,26401.607167852882,15411.96095890235,36728.43444690946,22864.12254922285,3537.48461863003,0.0
2019-03-19,25296.397472379467,14489.312977155942,35136.83817846209,22839.536042783955,2456.861429595512,0.0
